Time_Stamp,Date,Text,Post_ID,Attribution_Presence,Attribution_Number,Sender_Relevance,Evaluation,Target,Specific_Individual,Specific_Collective,Topic
1,2017-03-28 01:26:04,"Why isn't the House Intelligence Committee looking into the Bill &amp; Hillary deal that allowed big Uranium to go to Russia, Russian speech....",48F,0,,,,,,,
1,2017-03-28 01:41:15,The Republican House Freedom Caucus was able to snatch defeat from the jaws of victory. After so many bad years they were ready for a win!,73L,0,,,,,,,
1,2017-03-28 10:36:02,Big announcement by Ford today. Major investment to be made in three Michigan plants. Car companies coming back to U.S.  JOBS! JOBS! JOBS!,73A,0,,,,,,,
1,2017-03-28 20:57:17,"It was an honor to welcome @GLFOP to the @WhiteHouse today with @VP Pence &amp, Attorney General Sessions. THANK YOU fo... https://t.co/VHzTB4c69h",73M,0,,,,,,,
1,2017-03-28 22:41:09,Why doesn't Fake News talk about Podesta ties to Russia as covered by @FoxNews or money from Russia to Clinton - sale of  Uranium?,73F,0,,,,,,,
1,2017-03-29 12:21:02,If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!,50L,0,,,,,,,
1,2017-03-29 23:58:11,.@FLOTUS Melania and I were honored to stop by the Women's Empowerment  Panel this afternoon at the @WhiteHouse.... https://t.co/phLPw8lgTu,50A,0,,,,,,,
1,2017-03-30 14:27:14,The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? https://t.co/QIqLgvYLLi,50M,0,,,,,,,
1,2017-03-30 21:20:44,"If @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform.",50F,1,1.0,1.0,1.0,1.0,Other Individual Republican Politicians,,2.0
1,2017-03-30 22:16:17,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits...,61L,0,,,,,,,
1,2017-03-31 01:43:35,Only by enlisting the full potential of women in our society will we be truly able to #MakeAmericaGreatAgain????... https://t.co/cxhgYaxiek,61A,1,1.0,0.0,,,,,
1,2017-03-31 17:28:44,"Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USA???? https://t.co/ZuriIC3YwG",61M,0,,,,,,,
1,2017-03-31 18:30:38,"It is an exciting time for our country!
#WeeklyAddress #ConfirmGorsuch https://t.co/tP4bkvTOBq",61F,0,,,,,,,
1,2017-03-31 21:31:44,"We are going to defend our industry &amp, create a level playing field for the American worker. It is time to put... https://t.co/dzPKJMghj1",5L,0,,,,,,,
1,2017-04-01 13:02:32,"It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!",5A,1,1.0,1.0,0.0,2.0,,"Media (e.g., Fake News)",4.0
1,2017-04-01 16:06:14,"...use subsidies to buy health plans."" In other words, Ocare is dead. Good things will happen, however, either with Republicans or Dems.",5M,0,,,,,,,
1,2017-04-01 22:21:02,Thank you @JCLayfield -- will get even better as my Administration continues to put #AmericaFirst???? https://t.co/AQQzmt10x7,5F,0,,,,,,,
1,2017-04-02 13:03:43,"Talks on Repealing and Replacing ObamaCare are, and have been, going on, and will continue until such time as a deal is hopefully struck.",47L,0,,,,,,,
1,2017-04-03 00:58:29,"Melania and I are honored to light up the @WhiteHouse this evening, for #WorldAutismAwarenessDay. Join us &amp, #LIUB.... https://t.co/tR3hqqyWvv",47A,0,,,,,,,
1,2017-04-03 11:16:52,Was the brother of John Podesta paid big money to get the sanctions on Russia lifted? Did Hillary know?,47M,0,,,,,,,
1,2017-04-03 16:00:33,"Getting ready to meet President al-Sisi of Egypt. On behalf of the United States, I look forward to a long and wonderful relationship.",47F,0,,,,,,,
1,2017-04-03 19:39:05,It was an honor to welcome President Al Sisi of Egypt to the @WhiteHouse as we renew the historic partnership betwe... https://t.co/9mRaGvcPHz,280L,0,,,,,,,
1,2017-04-04 19:38:59,"Thank you Sean McGarvey &amp, the entire Governing Board of Presidents for honoring me w/an invite to speak. #NABTU2017... https://t.co/dJlZvlq6Tj",280A,0,,,,,,,
1,2017-04-05 21:18:08,"I am deeply committed to preserving our strong relationship &amp, to strengthening America's long-standing support for... https://t.co/GxrOR3ALCE",280M,0,,,,,,,
1,2017-04-06 18:30:49,"It was an honor to host our American heroes from the @WWP #SoldierRideDC at the @WhiteHouse today with @FLOTUS, @VP... https://t.co/u5AI1pupVV",280F,0,,,,,,,
1,2017-04-08 14:54:24,"Congratulations to our great military men and women for representing the United States, and the world, so well in the Syria attack.",193L,0,,,,,,,
1,2017-04-08 19:58:32,Judge Gorsuch will be sworn in at the Rose Garden of the White House on Monday at 11:00 A.M. He will be a great Justice. Very proud of him!,193A,0,,,,,,,
1,2017-04-09 15:21:07,...confidence that President Al Sisi will handle situation properly.,193M,0,,,,,,,
1,2017-04-10 21:59:10,Congratulations to Justice Neil Gorsuch on his elevation to the United States Supreme Court. A great day for Americ... https://t.co/RM9lfTaePS,193F,0,,,,,,,
1,2017-04-11 12:03:43,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A.",11L,1,1.0,1.0,1.0,2.0,,The Trump-Administration,4.0
1,2017-04-11 20:27:35,"Great Strategic &amp, Policy CEO Forum today with my Cabinet Secretaries and top CEO's from around the United States.... https://t.co/pmGIL08OpP",11A,0,,,,,,,
1,2017-04-12 12:22:22,Had a very good call last night with the President of China concerning the menace of North Korea.,11M,0,,,,,,,
1,2017-04-12 21:48:48,"Great meeting w/ NATO Sec. Gen. We agreed on the importance of getting countries to pay their fair share &amp, focus on... https://t.co/G9TdjWezmH",11F,0,,,,,,,
1,2017-04-12 23:10:37,"One by one we are keeping our promises - on the border, on energy, on jobs, on regulations. Big changes are happening!",30L,0,,,,,,,
1,2017-04-13 13:16:30,Things will work out fine between the U.S.A. and Russia. At the right time everyone will come to their senses &amp; there will be lasting peace!,30A,0,,,,,,,
1,2017-04-14 20:41:25,Weekly Address- https://t.co/tpZ7eqJLUH https://t.co/B2NQzj53ft,30M,0,,,,,,,
1,2017-04-16 12:24:49,Happy Easter to everyone!,30F,0,,,,,,,
1,2017-04-16 13:13:26,Someone should look into who paid for the small organized rallies yesterday. The election is over!,53L,0,,,,,,,
1,2017-04-17 12:07:16,"""The first 90 days of my presidency has exposed the total failure of the last eight years of foreign policy!"" So true. @foxandfriends",53A,0,,,,,,,
1,2017-04-17 12:17:59,The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!,53M,0,,,,,,,
1,2017-04-17 22:38:30,"TRUMP APPROVAL HITS 50%
https://t.co/vjZkGTyQb9",53F,0,,,,,,,
1,2017-04-18 02:18:38,"With eleven Republican candidates running in Georgia (on Tuesday) for Congress, a runoff will be a win. Vote ""R"" for lower taxes &amp; safety!",232L,0,,,,,,,
1,2017-04-18 10:38:59,"Democrat Jon Ossoff would be a disaster in Congress. VERY weak on crime and illegal immigration, bad for jobs and wants higher taxes. Say NO",232A,1,1.0,1.0,0.0,1.0,Other Individual Democratic Politicians,,3.0
1,2017-04-18 20:38:25,"Just learned that Jon @Ossoff, who is running for Congress in Georgia, doesn't even live in the district. Republicans, get out and vote!",232M,0,,,,,,,
1,2017-04-19 04:09:17,"Despite major outside money, FAKE media support and eleven Republican candidates, BIG ""R"" win with runoff in Georgia. Glad to be of help!",232F,0,,,,,,,
1,2017-04-19 17:31:28,#BuyAmericanHireAmerican???? https://t.co/JPEXQTVR1E,263L,0,,,,,,,
1,2017-04-20 01:34:10,A great honor to host the @SuperBowl Champion New England @Patriots at the White House today. Congratulations!... https://t.co/tQ5XEPaIxn,263A,0,,,,,,,
1,2017-04-20 21:35:05,A great honor to host PM Paolo Gentiloni of Italy at the White House this afternoon! #ICYMI- Joint Press Conference... https://t.co/lJAvEZJV1F,263M,0,,,,,,,
1,2017-04-21 10:50:33,"No matter how much I accomplish during the ridiculous standard of the first 100 days, &amp; it has been a lot (including S.C.), media will kill!",263F,1,1.0,1.0,1.0,1.0,Donald Trump,,3.0
1,2017-04-21 20:22:14,"WELCOME HOME, AYA!
#GodBlessTheUSA???? https://t.co/CR4I8dvunc",195L,0,,,,,,,
1,2017-04-22 03:38:00,"After 5 SB victories since 2002, it was my honor to give Bob Kraft, Coach Belichick, and the players their first to... https://t.co/UZPKjqoGZY",195A,0,,,,,,,
1,2017-04-22 16:15:01,Big TAX REFORM AND TAX REDUCTION will be announced next Wednesday.,195M,0,,,,,,,
1,2017-04-22 21:49:10,I am committed to keeping our air and water clean but always remember that economic growth enhances environmental protection. Jobs matter!,195F,0,,,,,,,
1,2017-04-23 14:07:52,"Thank you Lake Worth, Florida. @foxandfriends",270L,0,,,,,,,
1,2017-04-23 15:42:07,The Democrats don't want money from budget going to border wall despite the fact that it will stop drugs and very bad MS 13 gang members.,270A,1,1.0,1.0,0.0,2.0,,Progressive: Democrats/Liberals/Left-wing ideologists,3.0
1,2017-04-23 19:48:16,New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in .....,270M,0,,,,,,,
1,2017-04-24 12:28:01,The Wall is a very important tool in stopping drugs from pouring into our country and poisoning our youth (and many others)! If,270F,1,1.0,1.0,1.0,4.0,,,4.0
1,2017-04-24 17:11:31,Join me in congratulating @NASA's @AstroPeggy by using the hashtag #CongratsPeggy! Earlier today:... https://t.co/AUdJgxXiT4,176L,0,,,,,,,
1,2017-04-24 20:32:08,"Today, I signed the Holocaust Remembrance Proclamation: https://t.co/762SqgdLMV #ICYMI- My statement last night at... https://t.co/vrqqFDi8En",176A,0,,,,,,,
1,2017-04-25 12:30:15,Canada has made business for our dairy farmers in Wisconsin and other border states very difficult. We will not stand for this. Watch!,176M,0,,,,,,,
1,2017-04-25 23:32:13,'Presidential Executive Order on Promoting Agriculture and Rural Prosperity in America'Executive Order:... https://t.co/LVMjZ9Ax0U,176F,0,,,,,,,
1,2017-04-26 10:30:54,"Out of our very big country, with many choices, does everyone notice that both the ""ban"" case and now the ""sanctuary"" case is brought in ...",115L,0,,,,,,,
1,2017-04-26 10:51:06,The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.,115A,0,,,,,,,
1,2017-04-26 18:10:04,"Today, I signed an Executive Order @ the U.S. Dept. of @Interior: 'Review of Designations Under the Antiquities Act... https://t.co/Eq6JDzMqTY",115M,0,,,,,,,
1,2017-04-26 22:27:29,"A great great honor to welcome &amp, recognize the National Teacher of the Year, as well as the Teacher of the Year fro... https://t.co/pUGl7RDoVX",115F,0,,,,,,,
1,2017-04-27 11:21:20,"...subject to the fact that if we do not reach a fair deal for all, we will then terminate NAFTA. Relationships are good-deal very possible!",156L,1,1.0,1.0,,,,,
1,2017-04-27 14:37:09,I want to help our miners while the Democrats are blocking their healthcare.,156A,0,,,,,,,
1,2017-04-27 14:37:51,What's more important? Rebuilding our military - or bailing out insurance companies? Ask the Democrats.,156M,0,,,,,,,
1,2017-04-27 14:39:04,Democrats used to support border security — now they want illegals to pour through our borders.,156F,0,,,,,,,
1,2017-04-27 21:42:47,"Presidential Memorandum for the @CommerceGov, @SecretaryRoss re: Aluminum Imports and Threats to National Security:... https://t.co/GnKoVz9GTO",173L,0,,,,,,,
1,2017-04-28 12:15:59,"We are making tremendous progress with the V. A. There has never been so much done so quickly, and we have just started. We love our VETS!",173A,1,1.0,1.0,1.0,2.0,,The Trump-Administration,1.0
1,2017-04-28 23:26:18,"North Korea disrespected the wishes of China &amp; its highly respected President when it launched, though unsuccessfully, a missile today. Bad!",173M,1,1.0,1.0,0.0,2.0,,"Other Collectives (e.g. Other Countries, Other Political Groups, NGOs, Public Enterprises, International Governing Institutions)",4.0
1,2017-04-29 15:35:26,"Looking forward to RALLY in the Great State of Pennsylvania tonight at 7:30. Big crowd, big energy!",173F,0,,,,,,,
1,2017-04-30 12:05:31,Big excitement last night in the Great State of Pennsylvania! Fantastic crowd and people. MAKE AMERICA GREAT AGAIN!,114L,0,,,,,,,
1,2017-04-30 12:28:04,You can't compare anything to ObamaCare because ObamaCare is dead. Dems want billions to go to Insurance Companies to bail out donors....New,114A,1,1.0,1.0,,,,,
1,2017-05-01 19:29:41,This month we celebrate the contributions of Asian Americans &amp; Pacific Islanders that enrich our Nation. https://t.co/rEJi9ahOaY,114M,0,,,,,,,
1,2017-05-02 00:55:54,"President Andrew Jackson, who died 16 years before the Civil War started, saw it coming and was angry. Would never have let it happen!",114F,0,,,,,,,
1,2017-05-02 13:07:10,"either elect more Republican Senators in 2018 or change the rules now to 51%. Our country needs a good ""shutdown"" in September to fix mess!",23L,0,,,,,,,
1,2017-05-03 03:06:16,...Trump/Russia story was an excuse used by the Democrats as justification for losing the election. Perhaps Trump just ran a great campaign?,23A,1,1.0,1.0,,,,,
1,2017-05-04 10:40:33,"Susan Rice, the former National Security Advisor to President Obama, is refusing to testify before a Senate Subcommittee next week on.....",23M,0,,,,,,,
1,2017-05-04 11:02:54,The Fake News media is officially out of control. They will do or say anything in order to get attention - never been a time like this!,23F,1,1.0,1.0,0.0,2.0,,"Media (e.g., Fake News)",3.0
1,2017-05-04 12:28:39,"Death spiral!
'Aetna will exit Obamacare markets in VA in 2018, citing expected losses on INDV plans this year'
https://t.co/5YnzDitF8r",24L,0,,,,,,,
1,2017-05-04 17:56:51,Insurance companies are fleeing ObamaCare - it is dead. Our healthcare plan will lower premiums &amp; deductibles - and be great healthcare!,24A,1,1.0,1.0,1.0,2.0,,The Trump-Administration,2.0
1,2017-05-05 02:55:02,"It was a GREAT day for the United States of America! This is a great plan that is a repeal &amp, replace of ObamaCare.... https://t.co/0TnmLn55Lm",24M,0,,,,,,,
1,2017-05-05 12:52:36,"Big win in the House - very exciting! But when everything comes together with the inclusion of Phase 2, we will have truly great healthcare!",24F,1,1.0,1.0,1.0,3.0,,,2.0
1,2017-05-05 19:13:54,Of course the Australians have better healthcare than we do --everybody does. ObamaCare is dead! But our healthcare will soon be great.,249L,0,,,,,,,
1,2017-05-05 19:43:37,#WeeklyAddress???? https://t.co/4qckKpbtCR,249A,0,,,,,,,
1,2017-05-05 23:34:36,Great jobs report today - It is all beginning to work!,249M,0,,,,,,,
1,2017-05-07 11:15:26,When will the Fake Media ask about the Dems dealings with Russia &amp; why the DNC wouldn't allow the FBI to check their server or investigate?,249F,0,,,,,,,
1,2017-05-07 19:22:17,Congratulations to Emmanuel Macron on his big win today as the next President of France. I look very much forward to working with him!,281L,0,,,,,,,
1,2017-05-08 11:32:24,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,281A,0,,,,,,,
1,2017-05-08 17:42:32,"Honored to welcome Georgia Prime Minister, Giorgi Kvirikashvili to the @WhiteHouse today with @VP Mike Pence.... https://t.co/ohXXgTNtWB",281M,0,,,,,,,
1,2017-05-08 22:43:39,Sally Yates made the fake media extremely unhappy today --- she said nothing but old news!,281F,1,1.0,1.0,,,,,
1,2017-05-08 22:50:45,Biggest story today between Clapper &amp; Yates is on surveillance. Why doesn't the media report on this? #FakeNews!,126L,0,,,,,,,
1,2017-05-09 21:38:51,"'Manufacturing openings, hires rise to highest levels of the recovery'
https://t.co/txFZDYYIOe",126A,0,,,,,,,
1,2017-05-10 11:10:48,"The Democrats have said some of the worst things about James Comey, including the fact that he should be fired, but now they play so sad!",126M,0,,,,,,,
1,2017-05-10 12:24:32,"Watching Senator Richard Blumenthal speak of Comey is a joke. ""Richie"" devised one of the greatest military frauds in U.S. history. For....",126F,1,1.0,1.0,0.0,1.0,Other Individual Democratic Politicians,,3.0
1,2017-05-10 12:39:59,"caught, he cried like a baby and begged for forgiveness...and now he is judge &amp; jury. He should be the one who is investigated for his acts.",168L,0,,,,,,,
1,2017-05-10 19:23:52,Dems have been complaining for months &amp; months about Dir. Comey. Now that he has been fired they PRETEND to be aggrieved. Phony hypocrites!,168A,0,,,,,,,
1,2017-05-11 19:34:00,'Presidential Executive Order on Strengthening the Cybersecurity of Federal Networks and Critical Infrastructure'... https://t.co/kQDBvXPekk,168M,0,,,,,,,
1,2017-05-11 20:34:25,Russia must be laughing up their sleeves watching as the U.S. tears itself apart over a Democrat EXCUSE for losing the election.,168F,1,1.0,1.0,0.0,2.0,,Progressive: Democrats/Liberals/Left-wing ideologists,3.0
1,2017-05-12 11:51:56,"Again, the story that there was collusion between the Russians &amp; Trump campaign was fabricated by Dems as an excuse for losing the election.",187L,1,1.0,1.0,0.0,2.0,,Progressive: Democrats/Liberals/Left-wing ideologists,3.0
1,2017-05-12 11:59:00,"As a very active President with lots of things happening, it is not possible for my surrogates to stand at podium with perfect accuracy!....",187A,0,,,,,,,
1,2017-05-12 12:26:15,"James Comey better hope that there are no ""tapes"" of our conversations before he starts leaking to the press!",187M,0,,,,,,,
1,2017-05-12 21:09:32,"Today, @FLOTUS hosted a Military Mother's Day Event in the East Room of the WH. It was an honor to stop by, say hel... https://t.co/wNVB0PYoef",187F,0,,,,,,,
1,2017-05-13 00:47:58,"#WeeklyAddress????
➡️https://t.co/uT4K4fh88Y https://t.co/1iW7tVVNCH",68L,0,,,,,,,
1,2017-05-13 18:57:33,"I was thrilled to be back @LibertyU. Congratulations to the Class of 2017! This is your day, and you've earned it.... https://t.co/87RYOPwBiY",68A,0,,,,,,,
1,2017-05-15 19:54:09,"Today, I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. #NationalPoliceWeekWatch... https://t.co/3EioVDCTqb",68M,0,,,,,,,
1,2017-05-16 11:03:36,"As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do, facts pertaining....",68F,0,,,,,,,
1,2017-05-16 16:02:17,'U.S. Industrial Production Surged in April' https://t.co/S0Z4SEIRhi,286L,0,,,,,,,
1,2017-05-17 20:36:02,It was my great honor to deliver the #CGACommencement17 at the @USCGAcademy. CONGRATULATIONS to the Class of 2017!... https://t.co/ehQanQXiSy,286A,1,1.0,1.0,1.0,1.0,Donald Trump,,2.0
1,2017-05-18 14:07:06,"With all of the illegal acts that took place in the Clinton campaign &amp; Obama Administration, there was never a special counsel appointed!",286M,0,,,,,,,
1,2017-05-19 02:03:58,"""""""President Donald J. Trump Proclaims 5/14/2017 through 5/20/2017 as #PoliceWeek""""Proclamation➡️... https://t.co/EcCsGaizWu""",286F,0,,,,,,,
1,2017-05-20 09:44:31,"Great to be in Riyadh, Saudi Arabia. Looking forward to the afternoon and evening ahead. #POTUSAbroad https://t.co/JJOra0KfyR",234L,0,,,,,,,
1,2017-05-21 16:47:25,"Speech transcript at Arab Islamic American Summit ➡️https://t.co/eUWxJXJxbe

Replay ➡️https://t.co/VtmlSqciXx

#RiyadhSummit #POTUSAbroad",234A,0,,,,,,,
1,2017-05-22 20:14:46,"Prime Minister @Netanyahu and @PresidentRuvi- on behalf of @FLOTUS Melania and myself, thank you for the invitation... https://t.co/Z5YCpaRV6t",234M,0,,,,,,,
1,2017-05-23 15:43:16,"Thank you for such a wonderful and unforgettable visit, Prime Minister @Netanyahu and @PresidentRuvi.",234F,0,,,,,,,
1,2017-05-23 15:58:37,All civilized nations must join together to protect human life and the sacred right of our citizens to live in safety and in peace.,186L,0,,,,,,,
1,2017-05-25 17:54:17,"Today's ceremony is a day for both remembrance and resolve.
#NATOMeeting #NATO https://t.co/YNZV3bTekB",186A,0,,,,,,,
1,2017-05-25 22:44:57,"Just arrived in Taormina with @FLOTUS Melania. 
#G7Summit #USA???? https://t.co/l7aXolKBiK",186M,0,,,,,,,
1,2017-05-26 10:14:12,"Getting ready to engage G7 leaders on many issues including economic growth, terrorism, and security.",186F,0,,,,,,,
1,2017-05-26 20:39:51,"On behalf of @FLOTUS Melania and myself, thank you for a wonderful dinner and evening, President Sergio Mattarella.... https://t.co/EhvWgjkRrY",146L,0,,,,,,,
1,2017-05-27 12:17:51,I will make my final decision on the Paris Accord next week!,146A,0,,,,,,,
1,2017-05-27 16:17:30,"....""we push for the removal of all trade-distorting practices....to foster a truly level playing field.""",146M,0,,,,,,,
1,2017-05-27 17:19:37,"Bringing hundreds of billions of dollars back to the U.S.A. from the Middle East - which will mean JOBS, JOBS, JOBS!",146F,1,1.0,1.0,1.0,1.0,Donald Trump,,1.0
1,2017-05-28 12:10:43,Just returned from Europe. Trip was a great success for America. Hard work but big results!,226L,0,,,,,,,
1,2017-05-28 12:34:44,"Whenever you see the words 'sources say' in the fake news media, and they don't mention names....",226A,0,,,,,,,
1,2017-05-28 14:43:53,British Prime Minister May was very angry that the info the U.K. gave to U.S. about Manchester was leaked. Gave me full details!,226M,0,,,,,,,
1,2017-05-29 00:07:01,"The massive TAX CUTS/REFORM that I have submitted is moving along in the process very well, actually ahead of schedule. Big benefits to all!",226F,1,1.0,1.0,1.0,1.0,Donald Trump,,1.0
1,2017-05-29 12:11:59,"Honoring the men and women who made the ultimate sacrifice in service to America. Home of the free, because of the brave. #MemorialDay????",112L,1,1.0,1.0,1.0,2.0,,"Other Collectives (e.g. Other Countries, Other Political Groups, NGOs, Public Enterprises, International Governing Institutions)",3.0
1,2017-05-29 12:35:34,"Today we remember the men and women who made the ultimate sacrifice in serving. Thank you, God bless your families &amp; God bless the USA!",112A,1,1.0,1.0,1.0,2.0,,"Other Collectives (e.g. Other Countries, Other Political Groups, NGOs, Public Enterprises, International Governing Institutions)",3.0
1,2017-05-30 11:04:48,Russian officials must be laughing at the U.S. &amp; how a lame excuse for why the Dems lost the election has taken over the Fake News.,112M,0,,,,,,,
1,2017-05-31 10:09:22,"Who can figure out the true meaning of ""covfefe"" ???  Enjoy!",112F,0,,,,,,,
1,2017-05-31 10:45:27,"...case against him &amp; now wants to clear his name by showing ""the false or misleading testimony by James Comey, John Brennan..."" Witch Hunt!",239L,0,,,,,,,
1,2017-05-31 13:05:14,"Hopefully Republican Senators, good people all, can quickly get together and pass a new (repeal &amp; replace) HEALTHCARE bill. Add saved $'s.",239A,0,,,,,,,
1,2017-05-31 21:52:54,"It was an honor to welcome the Prime Minister of Vietnam, Nguyễn Xuân Phúc to the @WhiteHouse this afternoon. https://t.co/6YbrIvJUCY",239M,0,,,,,,,
1,2017-06-01 01:05:17,"I will be announcing my decision on Paris Accord, Thursday at 3:00 P.M.  The White House Rose Garden.  MAKE AMERICA GREAT AGAIN!",239F,0,,,,,,,
1,2017-06-01 19:03:10,"Join me live at the @WhiteHouse.

➡️https://t.co/9VOb99W42r https://t.co/sjb5VHLHYH",215L,0,,,,,,,
1,2017-06-02 01:00:35,MAKE AMERICA GREAT AGAIN!,215A,0,,,,,,,
1,2017-06-03 19:35:33,#WeeklyAddress???? https://t.co/DNzRZiKxhd,215M,0,,,,,,,
1,2017-06-04 11:19:47,We must stop being politically correct and get down to the business of security for our people. If we don't get smart it will only get worse,215F,0,,,,,,,
1,2017-06-04 11:19:47,We must stop being politically correct and get down to the business of security for our people. If we don't get smart it will only get worse,215F,0,,,,,,,
1,2017-06-04 11:43:30,Do you notice we are not having a gun debate right now? That's because they used knives and a truck!,105L,1,1.0,1.0,,,,,
1,2017-06-05 10:29:08,"The Justice Dept. should have stayed with the original Travel Ban, not the watered down, politically correct version they submitted to S.C.",105A,0,,,,,,,
1,2017-06-05 10:44:18,In any event we are EXTREME VETTING people coming into the U.S. in order to help keep our country safe. The courts are slow and political!,105M,1,1.0,1.0,1.0,2.0,,The Trump-Administration,4.0
1,2017-06-05 20:45:05,.@SecShulkin's decision is one of the biggest wins for our VETERANS in decades. Our HEROES deserve the best! ➡️... https://t.co/RnNp9q7Tdh,105F,1,1.0,1.0,1.0,1.0,Other Individuals,,2.0
1,2017-06-06 01:20:17,"That's right, we need a TRAVEL BAN for certain DANGEROUS countries, not some politically correct term that won't help us protect our people!",2L,0,,,,,,,
1,2017-06-06 11:58:00,The FAKE MSM is working so hard trying to get me not to use Social Media. They hate that I can get the honest and unfiltered message out.,2A,1,1.0,1.0,0.0,2.0,,"Media (e.g., Fake News)",
1,2017-06-06 12:15:36,"Sorry folks, but if I would have relied on the Fake News of CNN, NBC, ABC, CBS, washpost or nytimes, I would have had ZERO chance winning WH",2M,1,1.0,1.0,0.0,2.0,,"Media (e.g., Fake News)",3.0
1,2017-06-06 13:44:55,"...extremism, and all reference was pointing to Qatar. Perhaps this will be the beginning of the end to the horror of terrorism!",2F,0,,,,,,,
1,2017-06-07 00:44:56,"#ICYMI: Announcement of Air Traffic Control Initiative 

Watch➡️https://t.co/IMiZr22gAw",198L,0,,,,,,,
1,2017-06-07 11:44:37,"I will be nominating Christopher A. Wray, a man of impeccable credentials, to be the new Director of the FBI. Details to follow.",198A,0,,,,,,,
1,2017-06-09 10:10:37,"Despite so many false statements and lies, total and complete vindication...and WOW, Comey is a leaker!",198M,0,,,,,,,
1,2017-06-09 14:22:00,Congratulations to Jeb Hensarling &amp; Republicans on successful House vote to repeal major parts of the 2010 Dodd-Frank financial law. GROWTH!,198F,1,1.0,1.0,1.0,1.0,Other Individual Republican Politicians,,3.0
1,2017-06-09 22:52:23,"It is time to rebuild OUR country, to bring back OUR jobs, to restore OUR dreams, &amp, yes, to put #AmericaFirst! TY O... https://t.co/2b2bXwxGkA",183L,0,,,,,,,
1,2017-06-10 20:52:00,America is going to build again. Under budget and ahead of schedule. Time to put #AmericaFirst! #InfrastructureWeek... https://t.co/D5TbbjXcN3,183A,0,,,,,,,
1,2017-06-11 12:23:01,"...way up. Regulations way down. 600,000+ new jobs added. Unemployment down to 4.3%. Business and economic enthusiasm way up- record levels!",183M,0,,,,,,,
1,2017-06-11 12:49:00,"The Democrats have no message,  not on economics, not on taxes,  not on jobs, not on failing #Obamacare. They are only OBSTRUCTIONISTS!",183F,0,,,,,,,
1,2017-06-12 02:14:29,"Great numbers on the economy. All of our work, including the passage of many bills &amp; regulation killing Executive Orders, now kicking in!",151L,1,1.0,1.0,1.0,2.0,,The Trump-Administration,1.0
1,2017-06-12 17:59:27,"Congratulations! 

'First New Coal Mine of Trump Era Opens in Pennsylvania' https://t.co/aIRllxNLQA",151A,0,,,,,,,
1,2017-06-13 00:09:54,"Congratulations to the 2016 @ClemsonFB Tigers!
Full ceremony: https://t.co/syJUGoMhHJ
#NationalChampions?? https://t.co/F23NZoX2BI",151M,0,,,,,,,
1,2017-06-13 10:44:16,"Well, as predicted, the 9th Circuit did it again - Ruled against the TRAVEL BAN at such a dangerous time in the history of our country. S.C.",151F,0,,,,,,,
1,2017-06-13 12:48:44,Fake News is at an all time high. Where is their apology to me for all of the incorrect stories???,299L,0,,,,,,,
1,2017-06-13 20:41:37,"Just arrived in Wisconsin to discuss JOBS, JOBS, JOBS! #MAGA???? https://t.co/lEJ9S817yb",299A,0,,,,,,,
1,2017-06-14 02:53:45,"Just got back from Wisconsin. Great day, great people!",299M,0,,,,,,,
1,2017-06-14 14:07:31,"Happy birthday to U.S. ARMY and our soldiers. Thank you for your bravery, sacrifices, &amp; dedication. Proud to be your Commander-in-Chief!",299F,0,,,,,,,
1,2017-06-15 10:55:37,"They made up a phony collusion with the Russians story, found zero proof, so now they go for obstruction of justice on the phony story. Nice",136L,1,1.0,1.0,0.0,2.0,,Progressive: Democrats/Liberals/Left-wing ideologists,3.0
1,2017-06-15 19:56:01,"Crooked H destroyed phones w/ hammer, 'bleached' emails, &amp; had husband meet w/AG days before she was cleared- &amp; they talk about obstruction?",136A,0,,,,,,,
1,2017-06-15 23:49:24,#CongressionalBaseballGame⚾️ https://t.co/u8InOJTf6D,136M,0,,,,,,,
1,2017-06-16 12:23:08,The Fake News Media hates when I use what has turned out to be my very powerful Social Media - over 100 million people! I can go around them,136F,0,,,,,,,
1,2017-06-16 13:07:55,I am being investigated for firing the FBI Director by the man who told me to fire the FBI Director! Witch Hunt,184L,0,,,,,,,
1,2017-06-16 22:18:54,"""""""Remarks by President Trump on the Policy of the U.S.A. Towards Cuba""""Video: https://t.co/jUWCjgxX5DTranscript:... https://t.co/hILCHbPJet""",184A,0,,,,,,,
